tk_pips,ls_pips,gain_rate
0.905,0.8,58.75224261676355
0.905,0.8500000000000001,63.09099507435138
0.905,0.9,45.81304479832985
0.905,0.9500000000000001,34.1944417093295
0.91,0.0,0.2773616337077288
0.91,0.05,1.6731309551549929
0.91,0.1,2.793051305729382
0.91,0.15000000000000002,7.109837338824987
0.91,0.2,4.605216094202225
0.91,0.25,15.113410157786467
0.91,0.30000000000000004,8.429976479525774
0.91,0.35000000000000003,24.583811492184424
0.91,0.4,25.37916122040456
0.91,0.45,19.356449957919466
0.91,0.5,21.43781916412749
0.91,0.55,29.903842018228996
0.91,0.6000000000000001,25.003809642834355
0.91,0.65,18.021257152373114
0.91,0.7000000000000001,39.27355832969006
0.91,0.75,51.355186845331566
0.91,0.8,54.00965304057631
0.91,0.8500000000000001,55.12591922936016
0.91,0.9,38.28479856936508
0.91,0.9500000000000001,28.668339817298854
0.915,0.0,0.24804924058273725
0.915,0.05,1.3176069000475819
0.915,0.1,2.6804519956461808
0.915,0.15000000000000002,9.845909926919695
0.915,0.2,5.306525284284436
0.915,0.25,16.526607784358248
0.915,0.30000000000000004,9.637800912960731
0.915,0.35000000000000003,32.09854402860851
0.915,0.4,31.039645343279947
0.915,0.45,19.794042960464367
0.915,0.5,21.032471003349777
0.915,0.55,24.645632193429453
0.915,0.6000000000000001,19.351145360245603
0.915,0.65,13.973048463023282
0.915,0.7000000000000001,31.906217669304972
0.915,0.75,36.27605763314066
0.915,0.8,43.4546486068208
0.915,0.8500000000000001,48.34893409506743
0.915,0.9,34.99147467836235
0.915,0.9500000000000001,25.830516147143463
0.92,0.0,0.2935270773501175
0.92,0.05,1.6854323387843815
0.92,0.1,3.226627029669743
0.92,0.15000000000000002,9.816907485975538
0.92,0.2,5.243774829936731
0.92,0.25,14.260972038101318
0.92,0.30000000000000004,8.618219482025268
0.92,0.35000000000000003,30.543793995921224
0.92,0.4,34.78404291194745
0.92,0.45,22.370477098160986
0.92,0.5,24.260506711586686
0.92,0.55,30.21172909498436
0.92,0.6000000000000001,22.629816671181434
0.92,0.65,15.344183997130886
0.92,0.7000000000000001,34.00995367888704
0.92,0.75,39.889815442417316
0.92,0.8,45.484801709697436
0.92,0.8500000000000001,45.197404617729326
0.92,0.9,38.2376736862433
0.92,0.9500000000000001,28.560434962385873
0.925,0.0,0.26164967399006217
0.925,0.05,2.256200659636716
0.925,0.1,3.6393688176758965
0.925,0.15000000000000002,10.353155234109902
0.925,0.2,5.470320007766848
0.925,0.25,10.492922718363092
0.925,0.30000000000000004,6.625694275248424
0.925,0.35000000000000003,28.016750905826424
0.925,0.4,28.842220464130108
0.925,0.45,17.230591630920948
0.925,0.5,18.187030127766576
0.925,0.55,23.37284099215277
0.925,0.6000000000000001,15.735073471735813
0.925,0.65,10.820422619413218
0.925,0.7000000000000001,23.347222332033777
0.925,0.75,34.701382209242
0.925,0.8,40.24170132209596
0.925,0.8500000000000001,40.504573881833196
0.925,0.9,32.72849201532295
0.925,0.9500000000000001,23.427027380635465
0.93,0.0,0.31501355293042826
0.93,0.05,2.4431666513850003
0.93,0.1,3.661616025806998
0.93,0.15000000000000002,7.470133226290465
0.93,0.2,4.157667315092491
0.93,0.25,8.05156852119846
0.93,0.30000000000000004,5.699231764269549
0.93,0.35000000000000003,22.963354414742724
0.93,0.4,21.198516865502423
0.93,0.45,11.699676102927807
0.93,0.5,14.223523361846949
0.93,0.55,16.795423021923618
0.93,0.6000000000000001,12.275391027616818
0.93,0.65,7.889965778337714
0.93,0.7000000000000001,17.148148026170123
0.93,0.75,28.31038509043266
0.93,0.8,31.091892032284935
0.93,0.8500000000000001,30.97026743158094
0.93,0.9,26.6388418656701
0.93,0.9500000000000001,19.24758792156062
0.935,0.0,0.30055270091297104
0.935,0.05,2.651884702395852
0.935,0.1,4.182298642192213
0.935,0.15000000000000002,8.803215446197084
0.935,0.2,4.698627600335408
0.935,0.25,9.003327002572606
0.935,0.30000000000000004,6.500864426271594
0.935,0.35000000000000003,26.696722492129183
0.935,0.4,23.198884641366302
0.935,0.45,12.241270165281213
0.935,0.5,16.541784784851313
0.935,0.55,20.35287674247481
0.935,0.6000000000000001,13.623489538792006
0.935,0.65,9.405726233687707
0.935,0.7000000000000001,22.236445720748442
0.935,0.75,36.146646176601436
0.935,0.8,38.24037248423168
0.935,0.8500000000000001,35.14542955018122
0.935,0.9,31.896532934413912
0.935,0.9500000000000001,22.84427724976581
0.9400000000000001,0.0,0.31081006043398074
0.9400000000000001,0.05,2.071117208199317
0.9400000000000001,0.1,4.142270853065194
0.9400000000000001,0.15000000000000002,8.706722363020704
0.9400000000000001,0.2,2.1682279356267973
0.9400000000000001,0.25,6.972992115638807
0.9400000000000001,0.30000000000000004,4.720061049171777
0.9400000000000001,0.35000000000000003,23.584698576118903
0.9400000000000001,0.4,20.150284079431017
0.9400000000000001,0.45,11.691279154641393
0.9400000000000001,0.5,14.420955876174025
0.9400000000000001,0.55,18.16244694219205
0.9400000000000001,0.6000000000000001,12.354615481989994
0.9400000000000001,0.65,8.12381067680828
0.9400000000000001,0.7000000000000001,20.22649795744033
0.9400000000000001,0.75,30.37696848053097
0.9400000000000001,0.8,33.79653729174264
0.9400000000000001,0.8500000000000001,32.8835081650077
0.9400000000000001,0.9,29.118533012543697
0.9400000000000001,0.9500000000000001,20.396808732566832
0.9450000000000001,0.0,0.25993642487520346
0.9450000000000001,0.05,1.9883001506384888
0.9450000000000001,0.1,5.037318426122363
0.9450000000000001,0.15000000000000002,9.448150690272955
0.9450000000000001,0.2,2.913191337565325
0.9450000000000001,0.25,8.124518133232728
0.9450000000000001,0.30000000000000004,6.016549982445242
0.9450000000000001,0.35000000000000003,27.956371322149067
0.9450000000000001,0.4,25.615785876440075
0.9450000000000001,0.45,15.379425943685854
0.9450000000000001,0.5,19.76437220329361
0.9450000000000001,0.55,23.36615999197548
0.9450000000000001,0.6000000000000001,15.48564884953736
0.9450000000000001,0.65,9.858486843285792
0.9450000000000001,0.7000000000000001,24.237710441024053
0.9450000000000001,0.75,36.44008956597997
0.9450000000000001,0.8,39.80114785518196
0.9450000000000001,0.8500000000000001,39.31705041853019
0.9450000000000001,0.9,35.07965521336608
0.9450000000000001,0.9500000000000001,23.6938595606266
0.9500000000000001,0.0,0.269990637425768
0.9500000000000001,0.05,1.8834492712318747
0.9500000000000001,0.1,5.94886247179029
0.9500000000000001,0.15000000000000002,7.131683561200508
0.9500000000000001,0.2,2.915061088448816
0.9500000000000001,0.25,7.434620284920683
0.9500000000000001,0.30000000000000004,5.21337271799315
0.9500000000000001,0.35000000000000003,26.450041142013387
0.9500000000000001,0.4,23.3521406283763
0.9500000000000001,0.45,14.169010609324005
0.9500000000000001,0.5,19.915551119322235
0.9500000000000001,0.55,22.112925658621165
0.9500000000000001,0.6000000000000001,13.568461082926346
0.9500000000000001,0.65,9.804250543005942
0.9500000000000001,0.7000000000000001,23.23383656701289
0.9500000000000001,0.75,31.139991774836826
0.9500000000000001,0.8,33.656997986432295
0.9500000000000001,0.8500000000000001,36.75437150012027
0.9500000000000001,0.9,33.254697003769984
0.9500000000000001,0.9500000000000001,22.652052861820845
0.9550000000000001,0.0,0.2564863372987581
0.9550000000000001,0.05,1.6800920286407433
0.9550000000000001,0.1,4.7733235349305065
0.9550000000000001,0.15000000000000002,7.117502938573093
0.9550000000000001,0.2,2.3880807230440797
0.9550000000000001,0.25,6.693359340327894
0.9550000000000001,0.30000000000000004,5.190068979603454
0.9550000000000001,0.35000000000000003,29.624167423263934
0.9550000000000001,0.4,27.59353399395409
0.9550000000000001,0.45,15.108757320750913
0.9550000000000001,0.5,19.770401034902235
0.9550000000000001,0.55,22.733227678456316
0.9550000000000001,0.6000000000000001,15.743725353206917
0.9550000000000001,0.65,10.713311510575378
0.9550000000000001,0.7000000000000001,25.376598096888294
0.9550000000000001,0.75,33.2475810552918
0.9550000000000001,0.8,35.051618691185766
0.9550000000000001,0.8500000000000001,38.07414578814582
0.9550000000000001,0.9,34.21551677564179
0.9550000000000001,0.9500000000000001,23.173393009269265
0.96,0.0,0.26422494766817095
0.96,0.05,1.7492378703799736
0.96,0.1,4.709048222996446
0.96,0.15000000000000002,6.4622386181826945
0.96,0.2,2.4462361230913725
0.96,0.25,6.236171554349358
0.96,0.30000000000000004,6.269535260942134
0.96,0.35000000000000003,32.51637090724797
0.96,0.4,30.703129984707452
0.96,0.45,15.775428606024294
0.96,0.5,20.39226035902709
0.96,0.55,20.88784455804956
0.96,0.6000000000000001,15.74115305262016
0.96,0.65,13.190937415596602
0.96,0.7000000000000001,32.068993766222874
0.96,0.75,41.50142493887987
0.96,0.8,40.68233373590202
0.96,0.8500000000000001,46.24412063285783
0.96,0.9,40.12484261893584
0.96,0.9500000000000001,25.341936612877628
0.965,0.0,0.2734897286191946
0.965,0.05,1.6324984652237093
0.965,0.1,3.9116291292199787
0.965,0.15000000000000002,5.814518328600374
0.965,0.2,2.6258232043983085
0.965,0.25,5.584040306321417
0.965,0.30000000000000004,5.9418200291348295
0.965,0.35000000000000003,31.88479106141652
0.965,0.4,31.11653955243723
0.965,0.45,14.42884590258804
0.965,0.5,21.537905338519803
0.965,0.55,23.91237122468403
0.965,0.6000000000000001,18.03895445959798
0.965,0.65,14.077130564561175
0.965,0.7000000000000001,34.023788465715825
0.965,0.75,43.61682873337849
0.965,0.8,45.280760204640806
0.965,0.8500000000000001,51.4298127753752
0.965,0.9,41.07354804148601
0.965,0.9500000000000001,28.532895604859803
0.97,0.0,0.28256680823732994
0.97,0.05,2.0717925777312614
0.97,0.1,4.3280746842390885
0.97,0.15000000000000002,5.120743621268342
0.97,0.2,2.409654139054469
0.97,0.25,4.90338991341449
0.97,0.30000000000000004,4.518786945730025
0.97,0.35000000000000003,20.280369360004617
0.97,0.4,21.882330337095304
0.97,0.45,9.723547871560982
0.97,0.5,17.41009778729959
0.97,0.55,19.302602505632333
0.97,0.6000000000000001,16.731516996565297
0.97,0.65,11.802570014751398
0.97,0.7000000000000001,30.682062522010106
0.97,0.75,42.71607983538284
0.97,0.8,43.53083241151331
0.97,0.8500000000000001,49.12834229597134
0.97,0.9,42.019362510578055
0.97,0.9500000000000001,29.021009934451197
0.975,0.0,0.28973050167842895
0.975,0.05,2.1664842884161883
0.975,0.1,4.989312141938526
0.975,0.15000000000000002,4.5675739971940255
0.975,0.2,2.4968418601247437
0.975,0.25,5.40420088300169
0.975,0.30000000000000004,4.907016366002407
0.975,0.35000000000000003,21.747887135578072
0.975,0.4,16.348747402725092
0.975,0.45,8.453758543164982
0.975,0.5,14.745877686763587
0.975,0.55,15.802563248588916
0.975,0.6000000000000001,13.853281155473471
0.975,0.65,10.937138455534026
0.975,0.7000000000000001,28.322102585344
0.975,0.75,35.35118607912317
0.975,0.8,35.75918575520506
0.975,0.8500000000000001,34.378464510242196
0.975,0.9,30.700661879613783
0.975,0.9500000000000001,22.60141488939964
0.98,0.0,0.2877239183765446
0.98,0.05,2.2056400984262208
0.98,0.1,5.004619101306615
0.98,0.15000000000000002,3.93402267528056
0.98,0.2,2.102153679078219
0.98,0.25,4.994956491809796
0.98,0.30000000000000004,5.559630837465368
0.98,0.35000000000000003,24.30757411621357
0.98,0.4,17.201228255353527
0.98,0.45,8.872308870760241
0.98,0.5,16.706088757680405
0.98,0.55,16.04742110796691
0.98,0.6000000000000001,13.445016818297018
0.98,0.65,11.398614367253533
0.98,0.7000000000000001,25.74850126326195
0.98,0.75,35.53448015796008
0.98,0.8,36.2769164398234
0.98,0.8500000000000001,44.37646812278652
0.98,0.9,37.06727320785692
0.98,0.9500000000000001,25.72691819403754
0.985,0.0,0.3020777872146527
0.985,0.05,2.079450055246174
0.985,0.1,4.28673090204728
0.985,0.15000000000000002,3.495142022994465
0.985,0.2,1.816366077816592
0.985,0.25,4.692561432788033
0.985,0.30000000000000004,5.7640812018442755
0.985,0.35000000000000003,22.938468854540574
0.985,0.4,15.394254589214567
0.985,0.45,8.441866633023427
0.985,0.5,13.706732284049949
0.985,0.55,13.716472168772993
0.985,0.6000000000000001,11.858613481075832
0.985,0.65,10.331480808910309
0.985,0.7000000000000001,24.943185050356337
0.985,0.75,33.39873110026324
0.985,0.8,34.94742673404796
0.985,0.8500000000000001,41.75770974898331
0.985,0.9,34.198981410554076
0.985,0.9500000000000001,23.632402108508302
0.99,0.0,0.2681766002814466
0.99,0.05,2.378267002656969
0.99,0.1,4.800243145101493
0.99,0.15000000000000002,4.061034771553826
0.99,0.2,1.6918060017307455
0.99,0.25,4.945388852146137
0.99,0.30000000000000004,5.241036544477293
0.99,0.35000000000000003,19.813588099029438
0.99,0.4,14.69816563635937
0.99,0.45,8.279231126983314
0.99,0.5,11.466217652335246
0.99,0.55,14.652282790032586
0.99,0.6000000000000001,11.754779339124896
0.99,0.65,10.864772402740819
0.99,0.7000000000000001,25.048849707548293
0.99,0.75,33.05145020051282
0.99,0.8,33.997868526256354
0.99,0.8500000000000001,38.870509969330655
0.99,0.9,35.13682795630131
0.99,0.9500000000000001,24.49420057972819
0.995,0.0,0.2767908623670318
0.995,0.05,2.2763558841624776
0.995,0.1,4.775013600751065
0.995,0.15000000000000002,4.036296066016958
0.995,0.2,1.5753470140265744
0.995,0.25,6.005731898762447
0.995,0.30000000000000004,6.1801142488707885
0.995,0.35000000000000003,22.192716920329534
0.995,0.4,15.0639446041073
0.995,0.45,7.91543611414432
0.995,0.5,10.637164504096438
0.995,0.55,11.838483012884657
0.995,0.6000000000000001,11.54085194935671
0.995,0.65,11.054180772757777
0.995,0.7000000000000001,25.459208671594528
0.995,0.75,34.29715105923718
0.995,0.8,26.98560248236197
0.995,0.8500000000000001,33.41706246268156
0.995,0.9,32.866799201365964
0.995,0.9500000000000001,22.594435656435536
1.0,0.0,0.28424217561693466
1.0,0.05,2.4356049979984933
1.0,0.1,5.495865870975114
1.0,0.15000000000000002,4.225102418953228
1.0,0.2,1.6687627208144356
1.0,0.25,6.088564642586773
1.0,0.30000000000000004,6.971556842082111
1.0,0.35000000000000003,21.055008363141106
1.0,0.4,17.975352569850525
1.0,0.45,9.67443919227046
1.0,0.5,11.801823205962167
1.0,0.55,11.850838576431507
1.0,0.6000000000000001,11.447416745039002
1.0,0.65,12.159517489639876
1.0,0.7000000000000001,26.62212491246574
1.0,0.75,35.826008706882554
1.0,0.8,29.992039400442426
1.0,0.8500000000000001,33.136159255505085
1.0,0.9,35.816083041980335
1.0,0.9500000000000001,24.925394155483463
1.0050000000000001,0.0,0.28118199376252884
1.0050000000000001,0.05,1.9806526792441665
1.0050000000000001,0.1,4.564816430736643
1.0050000000000001,0.15000000000000002,4.049988348093029
1.0050000000000001,0.2,1.3177272332802894
1.0050000000000001,0.25,4.613811354874734
1.0050000000000001,0.30000000000000004,5.35176142017764
1.0050000000000001,0.35000000000000003,17.371658734671346
1.0050000000000001,0.4,18.01628367316287
1.0050000000000001,0.45,8.577374291213582
1.0050000000000001,0.5,10.85268323920496
1.0050000000000001,0.55,9.815497519749359
1.0050000000000001,0.6000000000000001,10.35511446560031
1.0050000000000001,0.65,11.606292818825036
1.0050000000000001,0.7000000000000001,24.28643346741231
1.0050000000000001,0.75,32.29772334289468
1.0050000000000001,0.8,26.878812813711303
1.0050000000000001,0.8500000000000001,26.82836300122653
1.0050000000000001,0.9,29.932615186490775
1.0050000000000001,0.9500000000000001,20.992390474418578
1.01,0.0,0.30231743222383645
1.01,0.05,2.1416179256588204
1.01,0.1,3.869770444898328
1.01,0.15000000000000002,3.7850962445399086
1.01,0.2,1.1960208048131775
1.01,0.25,4.470717912556472
1.01,0.30000000000000004,5.947728277921661
1.01,0.35000000000000003,17.03372149476092
1.01,0.4,18.073839761118162
1.01,0.45,10.999916425757913
1.01,0.5,13.80704061979281
1.01,0.55,11.209552080225077
1.01,0.6000000000000001,12.699630159362822
1.01,0.65,12.332385035885506
1.01,0.7000000000000001,24.477160876987334
1.01,0.75,34.61669285243099
1.01,0.8,27.79610694681584
1.01,0.8500000000000001,25.08491249863018
1.01,0.9,30.15413017454813
1.01,0.9500000000000001,25.18881168471275
1.0150000000000001,0.0,0.31514826289591186
1.0150000000000001,0.05,2.4850642346409906
1.0150000000000001,0.1,3.961409429613895
1.0150000000000001,0.15000000000000002,4.927176605881064
1.0150000000000001,0.2,1.3519303059280405
1.0150000000000001,0.25,6.092576502287606
1.0150000000000001,0.30000000000000004,7.240745600728727
1.0150000000000001,0.35000000000000003,24.75186189271067
1.0150000000000001,0.4,22.59161493301695
1.0150000000000001,0.45,13.552055779120359
1.0150000000000001,0.5,18.863165223843883
1.0150000000000001,0.55,15.47726803705061
1.0150000000000001,0.6000000000000001,15.760264746381122
1.0150000000000001,0.65,15.586707870855042
1.0150000000000001,0.7000000000000001,28.426571141552042
1.0150000000000001,0.75,40.78910659346562
1.0150000000000001,0.8,31.464019892027505
1.0150000000000001,0.8500000000000001,31.073946539076726
1.0150000000000001,0.9,36.219053491008886
1.0150000000000001,0.9500000000000001,30.243415574150422
1.02,0.0,0.29183473672512283
1.02,0.05,2.28944066378219
1.02,0.1,5.2667125786751825
1.02,0.15000000000000002,5.522683632540842
1.02,0.2,1.5188077885714482
1.02,0.25,7.4874040151759385
1.02,0.30000000000000004,6.923419102581225
1.02,0.35000000000000003,25.24617611465795
1.02,0.4,24.292378809551447
1.02,0.45,14.62329962763584
1.02,0.5,19.277131424100535
1.02,0.55,13.48554295806894
1.02,0.6000000000000001,14.26676403981365
1.02,0.65,14.063497955402823
1.02,0.7000000000000001,29.410339771812843
1.02,0.75,37.63907860226168
1.02,0.8,32.81939617148802
1.02,0.8500000000000001,32.116934266379474
1.02,0.9,34.0344801773494
1.02,0.9500000000000001,29.44113834395818
1.025,0.0,0.2991514201404606
1.025,0.05,2.147321722919059
1.025,0.1,4.131026748806848
1.025,0.15000000000000002,4.695821697392455
1.025,0.2,1.551154998312541
1.025,0.25,9.015548570082617
1.025,0.30000000000000004,7.453945675646622
1.025,0.35000000000000003,28.791271346131776
1.025,0.4,23.992668737390574
1.025,0.45,17.915820803370277
1.025,0.5,21.913373166693813
1.025,0.55,13.646883270121545
1.025,0.6000000000000001,14.920954349163804
1.025,0.65,15.591957610114534
1.025,0.7000000000000001,32.51684369878748
1.025,0.75,38.328460068239
1.025,0.8,32.50047371466759
1.025,0.8500000000000001,34.3772687245536
1.025,0.9,31.194492422961442
1.025,0.9500000000000001,28.29083311544609
1.03,0.0,0.3076138864068559
1.03,0.05,1.877666914156504
1.03,0.1,3.8444469316539234
1.03,0.15000000000000002,3.990787476047046
1.03,0.2,1.5164425117385163
1.03,0.25,8.824855965507842
1.03,0.30000000000000004,8.124356581764424
1.03,0.35000000000000003,26.657708559147114
1.03,0.4,21.568295315579878
1.03,0.45,17.08404980335551
1.03,0.5,21.177695332232314
1.03,0.55,12.544259144004208
1.03,0.6000000000000001,13.0598484990778
1.03,0.65,14.068749267364703
1.03,0.7000000000000001,28.892374030457223
1.03,0.75,35.873701890485606
1.03,0.8,30.94527368313459
1.03,0.8500000000000001,33.58523953608028
1.03,0.9,28.03278880347949
1.03,0.9500000000000001,25.325817523537722
1.035,0.0,0.3170833607037226
1.035,0.05,1.8790288330192841
1.035,0.1,3.2208324189131994
1.035,0.15000000000000002,3.676333030611234
1.035,0.2,1.5618998563385713
1.035,0.25,7.502924821201397
1.035,0.30000000000000004,7.79334814055867
1.035,0.35000000000000003,24.503557284364515
1.035,0.4,21.101996440504365
1.035,0.45,15.72159333698003
1.035,0.5,16.474971792262366
1.035,0.55,11.02647006251543
1.035,0.6000000000000001,11.604338302158693
1.035,0.65,11.82431128854835
1.035,0.7000000000000001,25.965514388084106
1.035,0.75,34.76029628025308
1.035,0.8,31.016104943678734
1.035,0.8500000000000001,31.457628012980734
1.035,0.9,25.148164967473793
1.035,0.9500000000000001,22.632792944839437
1.04,0.0,0.32785329352780673
1.04,0.05,2.0543354141442034
1.04,0.1,2.9688175627543685
1.04,0.15000000000000002,3.328567842822433
1.04,0.2,1.4612021769894659
1.04,0.25,7.4909157310093075
1.04,0.30000000000000004,5.762889869334219
1.04,0.35000000000000003,19.66833588098808
1.04,0.4,17.621676515109282
1.04,0.45,13.30503814528389
1.04,0.5,16.093910779827727
1.04,0.55,10.814429001912885
1.04,0.6000000000000001,12.062098566349702
1.04,0.65,12.423022035728618
1.04,0.7000000000000001,23.94430968967112
1.04,0.75,32.95717039511587
1.04,0.8,27.232834362142988
1.04,0.8500000000000001,30.781775312644378
1.04,0.9,24.677099152246527
1.04,0.9500000000000001,20.91223337887573
1.045,0.0,0.3374921830813197
1.045,0.05,2.447145935692263
1.045,0.1,3.0808542068829423
1.045,0.15000000000000002,3.4275146800366474
1.045,0.2,1.494701805191845
1.045,0.25,6.604637449886516
1.045,0.30000000000000004,4.964413578053332
1.045,0.35000000000000003,17.967494268835207
1.045,0.4,15.617720377423433
1.045,0.45,13.220476810369544
1.045,0.5,14.412212769693017
1.045,0.55,9.522923236311417
1.045,0.6000000000000001,11.205408123858867
1.045,0.65,10.317001485711623
1.045,0.7000000000000001,18.29543156431709
1.045,0.75,28.037860058642174
1.045,0.8,23.372120992973574
1.045,0.8500000000000001,26.756484010885814
1.045,0.9,21.234340788819882
1.045,0.9500000000000001,17.70632798907785
1.05,0.0,0.3497066874050113
1.05,0.05,2.251448592133274
1.05,0.1,2.8354627756785775
1.05,0.15000000000000002,2.9289566031240626
1.05,0.2,1.541054828814205
1.05,0.25,6.165254412081267
1.05,0.30000000000000004,5.245668197843479
1.05,0.35000000000000003,18.11336472950787
1.05,0.4,17.566699575434694
1.05,0.45,13.921693675782246
1.05,0.5,14.64527228794635
1.05,0.55,9.994236725754801
1.05,0.6000000000000001,10.704952535297435
1.05,0.65,9.492392082124132
1.05,0.7000000000000001,15.726103925643182
1.05,0.75,25.594002441943214
1.05,0.8,22.085098112937427
1.05,0.8500000000000001,23.75946309261682
1.05,0.9,19.177356725847137
1.05,0.9500000000000001,15.32801256060941
1.055,0.0,0.36023173455127083
1.055,0.05,2.125801632540636
1.055,0.1,2.6547528082255525
1.055,0.15000000000000002,2.592900765506167
1.055,0.2,1.576640524946877
1.055,0.25,5.4432222720853005
1.055,0.30000000000000004,4.804870706355054
1.055,0.35000000000000003,14.622985861142277
1.055,0.4,14.576832738190976
1.055,0.45,11.13803766689876
1.055,0.5,11.403613168702
1.055,0.55,7.291609935100014
1.055,0.6000000000000001,7.9031477670754375
1.055,0.65,6.870483747586923
1.055,0.7000000000000001,12.347406412382867
1.055,0.75,18.94244633836908
1.055,0.8,16.54407755356069
1.055,0.8500000000000001,18.83511410941801
1.055,0.9,16.578054355249698
1.055,0.9500000000000001,13.083206069359749
1.06,0.0,0.37066626082189236
1.06,0.05,1.980384764357851
1.06,0.1,3.931899015082994
1.06,0.15000000000000002,3.4027786618578917
1.06,0.2,1.4757321759310473
1.06,0.25,6.179100453526763
1.06,0.30000000000000004,5.031209393308866
1.06,0.35000000000000003,18.131392558159167
1.06,0.4,15.33989293800887
1.06,0.45,12.14540606382626
1.06,0.5,10.61184934205072
1.06,0.55,6.710921614420884
1.06,0.6000000000000001,7.43192903101576
1.06,0.65,6.884641165554138
1.06,0.7000000000000001,12.807944619101908
1.06,0.75,19.908253811127363
1.06,0.8,16.824319117723665
1.06,0.8500000000000001,18.09232365303804
1.06,0.9,16.126364874140208
1.06,0.9500000000000001,12.718092766037685
1.065,0.0,0.3812687443549507
1.065,0.05,2.940106233660925
1.065,0.1,3.2454060655216677
1.065,0.15000000000000002,3.4899000007763132
1.065,0.2,1.5734165471058001
1.065,0.25,6.47351522942333
1.065,0.30000000000000004,5.694627068964321
1.065,0.35000000000000003,20.44270435151086
1.065,0.4,15.077738526779443
1.065,0.45,11.203646617962795
1.065,0.5,10.588163015746241
1.065,0.55,6.879347964003207
1.065,0.6000000000000001,8.303092303852312
1.065,0.65,7.211995307686807
1.065,0.7000000000000001,13.268719598494826
1.065,0.75,21.40320246686481
1.065,0.8,21.491907301408638
1.065,0.8500000000000001,20.64257855123877
1.065,0.9,18.186295075192376
1.065,0.9500000000000001,13.116132961835007
1.07,0.0,0.39306158536957003
1.07,0.05,3.113460178710784
1.07,0.1,3.8430457324056078
1.07,0.15000000000000002,4.8018667522794605
1.07,0.2,1.6776048160881902
1.07,0.25,6.240113397732087
1.07,0.30000000000000004,5.469094960024009
1.07,0.35000000000000003,17.26188207856998
1.07,0.4,13.998520352896898
1.07,0.45,10.891280018138083
1.07,0.5,9.778279074743676
1.07,0.55,6.6961079181299095
1.07,0.6000000000000001,7.554546684407679
1.07,0.65,6.624905925660265
1.07,0.7000000000000001,11.613799416524365
1.07,0.75,18.399805742550427
1.07,0.8,19.806798633408658
1.07,0.8500000000000001,18.260160466183784
1.07,0.9,15.955993050541382
1.07,0.9500000000000001,11.826706604388791
1.075,0.0,0.3742790620979064
1.075,0.05,2.8976925477756006
1.075,0.1,3.7670733458441243
1.075,0.15000000000000002,5.070120615042653
1.075,0.2,1.6950777110965414
1.075,0.25,6.158296552980448
1.075,0.30000000000000004,5.143377772193973
1.075,0.35000000000000003,14.1418378481887
1.075,0.4,12.605772417253835
1.075,0.45,9.881977539225797
1.075,0.5,8.653901495749576
1.075,0.55,6.1207276069283045
1.075,0.6000000000000001,6.56231117950396
1.075,0.65,5.828183292673902
1.075,0.7000000000000001,9.512515300741052
1.075,0.75,14.751059609524795
1.075,0.8,15.663534407541906
1.075,0.8500000000000001,14.429558951431801
1.075,0.9,14.690462463972906
1.075,0.9500000000000001,10.815075869781085
1.08,0.0,0.4242010006110905
1.08,0.05,3.2149356328990195
1.08,0.1,4.876738509471086
1.08,0.15000000000000002,5.483559591693298
1.08,0.2,2.069390870519598
1.08,0.25,5.921138799105441
1.08,0.30000000000000004,5.121110636680819
1.08,0.35000000000000003,12.96281810709455
1.08,0.4,10.396670318397542
1.08,0.45,8.676040794187879
1.08,0.5,6.897551519306125
1.08,0.55,4.8266284352998845
1.08,0.6000000000000001,6.343714482642849
1.08,0.65,5.153480878099657
1.08,0.7000000000000001,12.112591419587584
1.08,0.75,15.115560704768003
1.08,0.8,11.760456804735249
1.08,0.8500000000000001,12.600028623249752
1.08,0.9,12.752925387527405
1.08,0.9500000000000001,10.790465984723722
1.085,0.0,0.43675069874732764
1.085,0.05,2.993478427925381
1.085,0.1,4.911146017199134
1.085,0.15000000000000002,4.852728855848148
1.085,0.2,1.816277359160727
1.085,0.25,5.692242396305749
1.085,0.30000000000000004,5.6004438205507725
1.085,0.35000000000000003,13.921672111676505
1.085,0.4,12.29518566913326
1.085,0.45,9.6957897440858
1.085,0.5,8.035492251433785
1.085,0.55,5.104760447033036
1.085,0.6000000000000001,6.834276439051728
1.085,0.65,5.806250242762507
1.085,0.7000000000000001,13.403651073283514
1.085,0.75,19.496052878786774
1.085,0.8,15.485870505710661
1.085,0.8500000000000001,15.152781670417523
1.085,0.9,15.721228478398016
1.085,0.9500000000000001,12.059827668940978
1.09,0.0,0.3771900779350008
1.09,0.05,2.3776124410021393
1.09,0.1,4.754957570970402
1.09,0.15000000000000002,4.905357610834125
1.09,0.2,1.8980620202608698
1.09,0.25,5.259260396790805
1.09,0.30000000000000004,6.277183882407932
1.09,0.35000000000000003,14.857600426054793
1.09,0.4,10.54504085739023
1.09,0.45,8.743999694294665
1.09,0.5,7.281875346219936
1.09,0.55,4.549116903550334
1.09,0.6000000000000001,6.758841711892772
1.09,0.65,5.533945486863772
1.09,0.7000000000000001,12.188035231134096
1.09,0.75,17.581005793101834
1.09,0.8,14.06849496358298
1.09,0.8500000000000001,14.0034295663967
1.09,0.9,15.069507970576517
1.09,0.9500000000000001,11.573700127291819
1.095,0.0,0.3904695851435428
1.095,0.05,2.6751060677869023
1.095,0.1,5.343838497729601
