date,time,open,high,low,close,volume,moving_60_ave,deviation_rate,rise_rate
2018.03.07,08:00,105.641,105.662,105.511,105.571,5962,105.89096666666666,0.9969783384103587,0
2018.03.07,09:00,105.571,105.745,105.567,105.714,6310,105.89384999999999,0.9983016010844824,0
2018.03.07,10:00,105.715,105.804,105.634,105.75,7236,105.89429999999999,0.9986373204223458,0
2018.03.07,11:00,105.749,105.764,105.549,105.613,5259,105.89256666666667,0.9973599028197446,0
2018.03.07,12:00,105.613,105.685,105.549,105.552,5334,105.89168333333332,0.9967921623054755,1
2018.03.07,13:00,105.551,105.698,105.504,105.688,5816,105.89376666666666,0.9980568576117008,1
2018.03.07,14:00,105.688,105.78,105.683,105.718,5141,105.89803333333333,0.9982999369519296,1
2018.03.07,15:00,105.718,105.986,105.718,105.829,8685,105.90386666666664,0.9992930695637177,1
2018.03.07,16:00,105.827,105.997,105.789,105.905,9094,105.91126666666666,0.9999408309723423,1
2018.03.07,17:00,105.905,106.056,105.805,105.989,11374,105.91861666666665,1.0006645038950504,1
2018.03.07,18:00,105.989,106.221,105.936,105.941,8371,105.92608333333331,1.0001408214690592,1
2018.03.07,19:00,105.941,105.958,105.827,105.915,8403,105.9319,0.9998404635430876,1
2018.03.07,20:00,105.916,105.984,105.824,105.96,5471,105.93886666666666,1.0001994861187238,1
2018.03.07,21:00,105.961,106.095,105.932,106.063,4869,105.94998333333335,1.0010666982958467,1
2018.03.07,22:00,106.064,106.167,106.051,106.076,4122,105.95891666666668,1.0011049880181546,1
2018.03.07,23:00,106.071,106.104,106.043,106.065,2194,105.96705,1.0009243439352138,1
2018.03.08,00:00,106.065,106.131,106.011,106.125,3619,105.97573333333334,1.0014084985493534,1
2018.03.08,01:00,106.124,106.205,106.048,106.178,3649,105.98429999999999,1.001827629186587,1
2018.03.08,02:00,106.179,106.202,106.043,106.077,7393,105.99206666666666,1.0008013178344795,1
2018.03.08,03:00,106.073,106.177,106.057,106.137,5687,105.99998333333333,1.0012926102661337,1
2018.03.08,04:00,106.136,106.14,106.062,106.083,4627,106.00500000000001,1.0007358143483798,1
2018.03.08,05:00,106.081,106.147,106.064,106.086,4250,106.00916666666666,1.0007247800897723,1
2018.03.08,06:00,106.085,106.092,105.996,106.056,3818,106.0106,1.0004282590608864,1
2018.03.08,07:00,106.053,106.056,105.925,105.971,4857,106.00733333333334,0.9996572564162228,1
2018.03.08,08:00,105.972,106.01,105.935,105.969,3550,106.00403333333333,0.999669509430616,1
2018.03.08,09:00,105.97,105.998,105.89,105.946,5274,105.99978333333334,0.9994926090257731,1
2018.03.08,10:00,105.946,106.118,105.908,106.088,6624,105.99864999999998,1.0008429352637982,1
2018.03.08,11:00,106.09,106.133,106.052,106.088,5461,105.99691666666666,1.0008593017249716,1
2018.03.08,12:00,106.088,106.117,106.065,106.071,3151,105.99461666666666,1.0007206340825172,1
2018.03.08,13:00,106.072,106.151,106.063,106.108,3344,105.99214999999998,1.0010930054725753,1
2018.03.08,14:00,106.109,106.199,106.102,106.138,5830,105.98923333333333,1.0014036016865864,1
2018.03.08,15:00,106.141,106.2,106.012,106.076,10844,105.98496666666666,1.0008589268478014,1
2018.03.08,16:00,106.076,106.264,106.041,106.126,10354,105.9803,1.0013747838041598,1
2018.03.08,17:00,106.126,106.228,106.049,106.081,9060,105.97563333333333,1.0009942537105228,1
2018.03.08,18:00,106.081,106.171,106.054,106.088,7066,105.97233333333334,1.0010914798516592,1
2018.03.08,19:00,106.088,106.149,106.062,106.136,4852,105.97091666666668,1.0015578173571207,1
2018.03.08,20:00,106.136,106.2,106.121,106.139,3274,105.96926666666667,1.0016017222603535,1
2018.03.08,21:00,106.14,106.25,106.107,106.236,3690,105.97073333333333,1.002503206860259,1
2018.03.08,22:00,106.235,106.295,106.127,106.252,5484,105.97425000000001,1.0026209197045508,1
2018.03.08,23:00,106.256,106.313,106.165,106.195,3043,105.97978333333334,1.0020307332200307,1
2018.03.09,00:00,106.179,106.309,106.154,106.287,4803,105.98541666666668,1.002845517268492,1
2018.03.09,01:00,106.286,106.439,106.26,106.416,4798,105.9865,1.0040524029003692,1
2018.03.09,02:00,106.415,106.706,106.35,106.653,7762,105.9929,1.0062277756340283,1
2018.03.09,03:00,106.654,106.943,106.65,106.865,8400,106.0065,1.0080985599939625,1
2018.03.09,04:00,106.864,106.887,106.641,106.674,6207,106.01705,1.0061966447849662,1
2018.03.09,05:00,106.674,106.736,106.592,106.713,4682,106.02848333333333,1.0064559696144542,1
2018.03.09,06:00,106.711,106.748,106.568,106.629,5450,106.03848333333332,1.005568890162361,1
2018.03.09,07:00,106.629,106.7,106.607,106.641,4445,106.04556666666666,1.0056148819045398,1
2018.03.09,08:00,106.642,106.754,106.623,106.712,4541,106.05573333333332,1.0061879414345667,1
2018.03.09,09:00,106.713,106.734,106.643,106.68,5486,106.0634,1.0058135039985518,1
2018.03.09,10:00,106.682,106.776,106.674,106.733,5460,106.07205,1.0062311419454983,1
2018.03.09,11:00,106.733,106.786,106.697,106.776,4457,106.08285000000001,1.0065340439100192,1
2018.03.09,12:00,106.779,106.786,106.704,106.754,3809,106.10101666666668,1.0061543551027865,1
2018.03.09,13:00,106.754,106.819,106.739,106.8,2958,106.12138333333334,1.0063947212649413,1
2018.03.09,14:00,106.799,106.853,106.791,106.836,3327,106.14131666666667,1.0065448908601253,1
2018.03.09,15:00,106.838,107.053,106.748,106.862,12507,106.15871666666666,1.0066248288922106,1
2018.03.09,16:00,106.86,106.951,106.83,106.883,8943,106.17885,1.006631735039511,1
2018.03.09,17:00,106.882,107.037,106.851,106.95,8893,106.19988333333335,1.007063253208219,0
2018.03.09,18:00,106.953,106.991,106.714,106.748,6830,106.21753333333332,1.0049941535076132,0
2018.03.09,19:00,106.752,106.839,106.745,106.813,4521,106.23706666666665,1.0054212089189212,0
2018.03.09,20:00,106.814,106.868,106.787,106.852,3872,106.25841666666665,1.0055862241500872,0
2018.03.09,21:00,106.852,106.882,106.749,106.766,3457,106.27595,1.0046111090985308,0
2018.03.09,22:00,106.766,106.899,106.676,106.813,4917,106.29366666666667,1.004885835154807,0
2018.03.09,23:00,106.812,106.828,106.759,106.82,2147,106.31378333333332,1.0047615337428026,0
2018.03.12,00:00,106.649,106.809,106.649,106.781,345,106.33426666666666,1.0042012170426091,0
2018.03.12,01:00,106.781,106.953,106.729,106.943,2441,106.35518333333333,1.0055269207220898,0
2018.03.12,02:00,106.944,106.971,106.88,106.901,3416,106.3749,1.004945715577641,0
2018.03.12,03:00,106.901,106.967,106.846,106.922,6141,106.39311666666666,1.0049710296107817,0
2018.03.12,04:00,106.921,106.971,106.558,106.584,8187,106.40443333333333,1.0016875863255073,0
2018.03.12,05:00,106.584,106.636,106.511,106.581,6267,106.41429999999997,1.0015665187855396,0
2018.03.12,06:00,106.582,106.644,106.582,106.623,4052,106.42566666666666,1.00185418930897,0
2018.03.12,07:00,106.624,106.632,106.354,106.403,5030,106.43379999999999,0.9997106182434529,0
2018.03.12,08:00,106.405,106.672,106.371,106.633,6079,106.44501666666665,1.0017660134708046,0
2018.03.12,09:00,106.634,106.731,106.612,106.632,4031,106.45449999999998,1.0016673790210844,0
2018.03.12,10:00,106.631,106.681,106.522,106.575,5791,106.46281666666665,1.0010537325316555,0
2018.03.12,11:00,106.575,106.596,106.458,106.539,6134,106.47071666666665,1.0006413344013372,0
2018.03.12,12:00,106.537,106.557,106.473,106.542,4097,106.47766666666665,1.0006041955590064,0
2018.03.12,13:00,106.543,106.597,106.531,106.566,3498,106.48413333333333,1.0007688156357568,0
2018.03.12,14:00,106.568,106.624,106.495,106.621,4404,106.49320000000002,1.0012000766246105,0
2018.03.12,15:00,106.621,106.646,106.582,106.598,4634,106.50088333333333,1.0009118860203507,0
2018.03.12,16:00,106.599,106.608,106.492,106.521,5432,106.50818333333333,1.0001203350415484,0
2018.03.12,17:00,106.523,106.581,106.421,106.421,7343,106.51376666666668,0.9991290640677746,0
2018.03.12,18:00,106.424,106.528,106.416,106.525,7798,106.52158333333334,1.0000320748768443,0
2018.03.12,19:00,106.526,106.588,106.501,106.547,4474,106.53118333333332,1.0001484698298826,0
2018.03.12,20:00,106.548,106.568,106.467,106.534,3319,106.5406,0.9999380517849534,0
2018.03.12,21:00,106.533,106.541,106.315,106.36,4241,106.54749999999999,0.9982402214974543,0
2018.03.12,22:00,106.361,106.426,106.317,106.357,3212,106.55198333333331,0.998170063782639,0
2018.03.12,23:00,106.356,106.42,106.316,106.408,1924,106.55731666666665,0.9985987197187618,0
2018.03.13,00:00,106.408,106.44,106.402,106.437,4664,106.56341666666667,0.998813695444262,0
2018.03.13,01:00,106.445,106.469,106.392,106.405,2179,106.56836666666668,0.9984670247675123,0
2018.03.13,02:00,106.405,106.406,106.259,106.294,3207,106.57096666666666,0.997401105804614,1
2018.03.13,03:00,106.292,106.381,106.254,106.317,6208,106.57498333333334,0.9975793256047111,1
2018.03.13,04:00,106.315,106.398,106.311,106.37,4956,106.57905,0.9980385450986851,1
2018.03.13,05:00,106.371,106.434,106.34,106.419,2712,106.58468333333333,0.9984455239894537,1
2018.03.13,06:00,106.42,106.579,106.411,106.551,3797,106.5924,0.9996116045796887,1
2018.03.13,07:00,106.551,106.805,106.549,106.771,6304,106.60298333333334,1.0015760972292989,1
2018.03.13,08:00,106.772,106.846,106.71,106.778,4334,106.61363333333334,1.0015417040159655,1
2018.03.13,09:00,106.777,106.9,106.722,106.871,3782,106.62421666666667,1.0023145148545836,1
2018.03.13,10:00,106.871,106.988,106.83,106.969,5017,106.63616666666667,1.003121204969546,1
2018.03.13,11:00,106.97,107.031,106.886,106.924,5671,106.64831666666667,1.0025849759466434,1
2018.03.13,12:00,106.925,107.222,106.92,107.146,6277,106.66263333333333,1.0045317338561865,1
2018.03.13,13:00,107.146,107.206,107.141,107.196,3685,106.67563333333332,1.0048780274408184,0
2018.03.13,14:00,107.196,107.278,107.16,107.188,4296,106.68455,1.0047190525713423,0
2018.03.13,15:00,107.187,107.293,106.706,106.956,12173,106.68606666666666,1.0025301648262723,0
2018.03.13,16:00,106.955,106.963,106.816,106.903,10967,106.68988333333333,1.001997533974246,0
2018.03.13,17:00,106.902,107.12,106.816,106.878,11210,106.69263333333333,1.0017373895542303,0
2018.03.13,18:00,106.877,106.889,106.571,106.63,10940,106.69265,0.9994127992884233,0
2018.03.13,19:00,106.631,106.666,106.481,106.603,8826,106.69201666666666,0.9991656670344439,0
2018.03.13,20:00,106.604,106.718,106.579,106.611,5885,106.69033333333333,0.9992564149829257,0
2018.03.13,21:00,106.612,106.672,106.565,106.621,5340,106.68935,0.9993593549871659,0
2018.03.13,22:00,106.622,106.679,106.459,106.536,7156,106.68606666666666,0.9985933808288618,0
2018.03.13,23:00,106.539,106.6,106.533,106.568,2134,106.68260000000001,0.9989257854607967,0
2018.03.14,00:00,106.568,106.6,106.44,106.457,4023,106.67765000000003,0.9979316192285822,0
2018.03.14,01:00,106.46,106.498,106.394,106.493,3285,106.67253333333335,0.9983169675667837,0
2018.03.14,02:00,106.49,106.535,106.451,106.534,2470,106.66750000000002,0.9987484472777556,0
2018.03.14,03:00,106.535,106.748,106.529,106.678,6505,106.66443333333333,1.000127190163044,0
2018.03.14,04:00,106.678,106.72,106.494,106.523,5257,106.65843333333333,0.9987302144884308,0
2018.03.14,05:00,106.522,106.548,106.412,106.415,4673,106.64951666666666,0.9978010527005047,0
2018.03.14,06:00,106.416,106.532,106.393,106.455,3654,106.64463333333333,0.9982218201947339,0
2018.03.14,07:00,106.454,106.533,106.409,106.52,3931,106.63975,0.998877060383206,0
2018.03.14,08:00,106.519,106.544,106.382,106.461,3574,106.63323333333334,0.9983848062377051,0
2018.03.14,09:00,106.461,106.573,106.46,106.507,3750,106.62891666666665,0.9988566266030089,0
2018.03.14,10:00,106.509,106.611,106.472,106.596,5057,106.6253,0.9997252059314253,0
2018.03.14,11:00,106.598,106.716,106.562,106.592,8124,106.6215,0.9997233203434579,0
2018.03.14,12:00,106.593,106.6,106.493,106.568,4882,106.61795,0.9995315047794485,0
2018.03.14,13:00,106.568,106.613,106.479,106.494,3738,106.61046666666667,0.9989075494150981,0
2018.03.14,14:00,106.495,106.541,106.395,106.446,4282,106.60288333333332,0.9985283387425575,0
2018.03.14,15:00,106.446,106.578,106.313,106.559,8648,106.59683333333334,0.999645080138403,0
2018.03.14,16:00,106.558,106.589,106.441,106.482,8188,106.59513333333334,0.998938663241036,0
2018.03.14,17:00,106.483,106.547,106.35,106.372,9629,106.59165000000002,0.9979393320208476,0
2018.03.14,18:00,106.375,106.395,106.063,106.165,10977,106.58401666666667,0.9960686725855237,0
2018.03.14,19:00,106.165,106.292,106.064,106.253,9263,106.58151666666667,0.9969176957042739,0
2018.03.14,20:00,106.254,106.37,106.173,106.334,5358,106.57653333333333,0.9977243270563627,0
2018.03.14,21:00,106.335,106.385,106.217,106.258,6024,106.5703,0.997069540012555,0
2018.03.14,22:00,106.258,106.295,106.168,106.256,7031,106.56498333333333,0.9971005172274382,0
2018.03.14,23:00,106.256,106.328,106.25,106.325,1997,106.56141666666667,0.9977814046203402,0
2018.03.15,00:00,106.293,106.338,106.282,106.313,3406,106.55760000000001,0.997704527879757,0
2018.03.15,01:00,106.309,106.356,106.296,106.317,2143,106.55345000000001,0.9977809259108924,0
2018.03.15,02:00,106.317,106.317,106.111,106.161,3568,106.54578333333332,0.9963885634767027,0
2018.03.15,03:00,106.16,106.174,105.854,105.864,8793,106.53355,0.9937151254229302,0
2018.03.15,04:00,105.865,105.944,105.825,105.927,7679,106.52364999999999,0.9943988963953077,0
2018.03.15,05:00,105.927,106.079,105.874,106.001,5061,106.51665,0.9951589727990883,0
2018.03.15,06:00,106.005,106.046,105.928,106.024,3693,106.5083,0.9954529365317069,0
2018.03.15,07:00,106.024,106.037,105.95,105.977,2485,106.4988,0.9951004142769684,0
2018.03.15,08:00,105.978,105.981,105.784,105.93,5043,106.48873333333334,0.994753122552558,0
2018.03.15,09:00,105.929,106.065,105.927,106.05,3548,106.48356666666668,0.9959283232123141,0
2018.03.15,10:00,106.049,106.139,106.038,106.086,5093,106.47905,0.9963086635352212,0
2018.03.15,11:00,106.086,106.177,106.019,106.066,5269,106.47335000000001,0.9961741600128107,0
2018.03.15,12:00,106.067,106.088,105.892,105.944,5756,106.46513333333334,0.9951051267488511,0
2018.03.15,13:00,105.945,105.946,105.84,105.903,5610,106.45676666666667,0.9947982013355657,0
2018.03.15,14:00,105.902,106.015,105.873,105.984,4920,106.45160000000001,0.9956073934069566,0
2018.03.15,15:00,105.984,106.088,105.923,105.994,7333,106.44621666666669,0.99575168868535,0
2018.03.15,16:00,105.994,106.081,105.908,105.912,7648,106.43858333333333,0.995052702536596,0
2018.03.15,17:00,105.913,106.015,105.867,106.012,9033,106.4318,0.9960556901226889,0
2018.03.15,18:00,106.014,106.162,106.006,106.068,8634,106.42375,0.9966572311161748,0
2018.03.15,19:00,106.071,106.246,106.03,106.213,5889,106.41445,0.9981069300268901,0
2018.03.15,20:00,106.213,106.298,105.955,105.991,5275,106.40133333333333,0.9961435320359394,0
2018.03.15,21:00,105.99,106.261,105.934,106.238,5871,106.39078333333333,0.9985639420206669,0
2018.03.15,22:00,106.237,106.285,106.175,106.272,4157,106.37916666666666,0.9989925972347343,0
2018.03.15,23:00,106.271,106.414,106.248,106.342,3102,106.36946666666668,0.9997417805360184,0
2018.03.16,00:00,106.343,106.376,106.243,106.317,5269,106.35565,0.9996365966453121,0
2018.03.16,01:00,106.316,106.352,106.283,106.286,4440,106.34048333333332,0.9994876520058449,0
2018.03.16,02:00,106.286,106.366,106.276,106.311,1854,106.32586666666666,0.9998601782695714,0
2018.03.16,03:00,106.313,106.332,106.18,106.199,5906,106.31325,0.9989253456177852,0
2018.03.16,04:00,106.2,106.204,105.934,105.997,10239,106.29815,0.9971669309390614,0
2018.03.16,05:00,105.997,106.04,105.883,105.93,4888,106.28235000000001,0.9966847740946638,0
2018.03.16,06:00,105.929,106.004,105.851,105.895,4254,106.27010000000001,0.9964703147922133,0
2018.03.16,07:00,105.894,105.921,105.845,105.885,3811,106.25813333333336,0.9964884256703171,0
2018.03.16,08:00,105.887,105.966,105.872,105.88,3759,106.24595000000002,0.9965556334147323,0
2018.03.16,09:00,105.884,106.005,105.865,105.95,3442,106.23476666666669,0.9973194588212332,0
2018.03.16,10:00,105.95,105.976,105.643,105.653,6021,106.22005000000003,0.9946615540098124,0
2018.03.16,11:00,105.655,105.811,105.653,105.798,5121,106.20721666666667,0.9961469975439522,0
2018.03.16,12:00,105.798,105.811,105.657,105.711,3851,106.19478333333333,0.9954443776036079,0
2018.03.16,13:00,105.713,105.74,105.664,105.668,3794,106.18103333333335,0.9951683147429656,0
2018.03.16,14:00,105.669,105.676,105.602,105.623,4328,106.16584999999999,0.9948867738543045,1
2018.03.16,15:00,105.622,105.803,105.612,105.799,5940,106.1512,0.9966820912057518,1
2018.03.16,16:00,105.798,106.077,105.747,106.051,9102,106.14333333333333,0.9991301070879001,1
2018.03.16,17:00,106.05,106.155,106.026,106.155,8895,106.139,1.0001507457202348,1
2018.03.16,18:00,106.154,106.235,106.057,106.085,7511,106.13283333333334,0.9995493069219861,1
2018.03.16,19:00,106.086,106.142,106.062,106.11,5384,106.12599999999999,0.9998492358140325,1
2018.03.16,20:00,106.11,106.176,106.07,106.094,3518,106.11988333333332,0.9997560934622212,1
2018.03.16,21:00,106.093,106.127,106.048,106.081,2715,106.11278333333333,0.9997004759244371,1
2018.03.16,22:00,106.081,106.105,106.029,106.041,2835,106.10353333333335,0.9994106385398411,1
2018.03.16,23:00,106.042,106.085,105.969,105.984,2895,106.09340000000002,0.9989688331225126,1
2018.03.19,00:00,105.909,106.067,105.902,106.038,756,106.08456666666667,0.9995610420240204,1
2018.03.19,01:00,106.034,106.034,105.927,105.96,2548,106.07566666666666,0.9989095834105842,1
2018.03.19,02:00,105.959,106.007,105.907,105.96,2844,106.06756666666668,0.998985866556129,1
2018.03.19,03:00,105.963,106.149,105.875,105.91,8039,106.05675,0.9986163068357271,1
2018.03.19,04:00,105.91,105.936,105.745,105.812,8318,106.04558333333334,0.9977973308647932,1
2018.03.19,05:00,105.811,105.894,105.791,105.815,4375,106.0363,0.9979129788572404,1
2018.03.19,06:00,105.814,105.859,105.8,105.814,2989,106.03045,0.9979586052874433,1
2018.03.19,07:00,105.813,105.825,105.689,105.709,3823,106.02138333333332,0.9970535818010299,1
2018.03.19,08:00,105.71,105.784,105.677,105.741,4772,106.01150000000001,0.9974483900331567,1
2018.03.19,09:00,105.741,105.792,105.68,105.743,3171,106.00291666666668,0.9975480234427511,1
2018.03.19,10:00,105.746,105.914,105.694,105.901,5952,105.99700000000001,0.9990943139900185,1
2018.03.19,11:00,105.902,105.936,105.815,105.907,7248,105.99003333333334,0.9992165930067008,1
2018.03.19,12:00,105.907,106.014,105.89,105.996,5577,105.98475000000002,1.00010614734667,1
2018.03.19,13:00,105.996,106.17,105.989,106.151,5962,105.98198333333333,1.0015947679157415,1
2018.03.19,14:00,106.152,106.211,106.085,106.192,5211,105.9825,1.0019767414431626,1
2018.03.19,15:00,106.193,106.306,106.183,106.196,8726,105.98803333333333,1.0019621712010884,1
2018.03.19,16:00,106.197,106.22,106.054,106.095,7724,105.99083333333333,1.0009827893921646,1
2018.03.19,17:00,106.095,106.215,106.02,106.042,7651,105.99151666666668,1.0004762959802913,1
2018.03.19,18:00,106.041,106.129,105.817,105.834,9164,105.98835000000001,0.99854370786978,1
2018.03.19,19:00,105.835,105.938,105.782,105.896,8583,105.98700000000002,0.9991414041344691,1
2018.03.19,20:00,105.896,105.896,105.789,105.883,6467,105.98621666666666,0.99902613122807,1
2018.03.19,21:00,105.883,106.042,105.832,105.951,6730,105.98456666666667,0.9996832872207494,1
2018.03.19,22:00,105.95,106.145,105.92,106.119,7898,105.98511666666666,1.0012632276827549,1
2018.03.19,23:00,106.119,106.159,106.065,106.092,2585,105.98554999999998,1.0010043822011587,1
2018.03.20,00:00,106.088,106.09,105.984,106.032,3776,105.98701666666666,1.0004244230543333,1
2018.03.20,01:00,106.035,106.078,106.019,106.039,4462,105.98928333333332,1.000469072580766,1
2018.03.20,02:00,106.04,106.054,105.928,106.015,2878,105.9898,1.0002377587277267,1
2018.03.20,03:00,106.017,106.139,105.986,106.039,7485,105.99055,1.0004571162240408,1
2018.03.20,04:00,106.038,106.304,105.984,106.243,7798,105.99606666666666,1.0023296461944184,1
2018.03.20,05:00,106.244,106.263,106.154,106.206,4490,105.9993,1.0019500128774435,1
2018.03.20,06:00,106.207,106.312,106.198,106.257,3740,106.00245,1.0024013595912171,1
2018.03.20,07:00,106.258,106.35,106.194,106.314,4338,106.00413333333334,1.0029231564555343,1
2018.03.20,08:00,106.315,106.333,106.25,106.292,3803,106.00915,1.00266816590832,1
2018.03.20,09:00,106.292,106.317,106.247,106.247,3421,106.00930000000001,1.0022422561039455,1
2018.03.20,10:00,106.254,106.607,106.21,106.443,8257,106.01215000000002,1.0040641567971216,1
2018.03.20,11:00,106.446,106.504,106.333,106.396,7213,106.01305000000002,1.003612291128309,1
2018.03.20,12:00,106.397,106.431,106.082,106.334,7747,106.01333333333332,1.0030247767576408,1
2018.03.20,13:00,106.333,106.441,106.293,106.4,5184,106.01523333333333,1.0036293526370583,1
2018.03.20,14:00,106.4,106.538,106.38,106.512,4865,106.01858333333331,1.0046540582900956,1
2018.03.20,15:00,106.512,106.602,106.458,106.459,6410,106.02291666666665,1.0041131044781988,1
2018.03.20,16:00,106.456,106.5,106.351,106.412,8673,106.02983333333331,1.0036043314853211,1
2018.03.20,17:00,106.414,106.475,106.335,106.457,8786,106.03861666666668,1.003945575173321,1
2018.03.20,18:00,106.455,106.495,106.351,106.419,7813,106.04735000000001,1.0035045665921873,1
2018.03.20,19:00,106.418,106.464,106.338,106.412,6518,106.05613333333334,1.0033554557900786,1
2018.03.20,20:00,106.413,106.443,106.36,106.388,4663,106.0646,1.003049085180164,1
2018.03.20,21:00,106.387,106.465,106.371,106.45,4124,106.07293333333334,1.0035547868322048,1
2018.03.20,22:00,106.449,106.521,106.437,106.514,4059,106.08728333333333,1.004022316843819,1
2018.03.20,23:00,106.515,106.544,106.497,106.529,2126,106.09946666666664,1.004048402379654,1
2018.03.21,00:00,106.533,106.548,106.504,106.526,3394,106.11304999999999,1.0038916042842987,1
2018.03.21,01:00,106.527,106.547,106.511,106.537,1710,106.12753333333333,1.003858251047639,0
2018.03.21,02:00,106.536,106.542,106.47,106.477,1276,106.14176666666667,1.0031583545654192,0
2018.03.21,03:00,106.478,106.527,106.44,106.459,1962,106.15276666666665,1.0028848360994205,0
2018.03.21,04:00,106.459,106.521,106.45,106.463,2667,106.15963333333333,1.0028576461423346,0
2018.03.21,05:00,106.464,106.511,106.443,106.482,2543,106.16508333333331,1.0029851308614495,0
2018.03.21,06:00,106.483,106.502,106.446,106.476,1420,106.17159999999998,1.0028670567270346,0
2018.03.21,07:00,106.477,106.482,106.455,106.47,964,106.1776,1.002753876523862,0
2018.03.21,08:00,106.47,106.482,106.411,106.417,1558,106.18298333333334,1.0022038999029819,0
2018.03.21,09:00,106.419,106.451,106.384,106.419,1865,106.18861666666666,1.0021695671397295,0
2018.03.21,10:00,106.423,106.43,106.309,106.323,4654,106.19331666666668,1.0012212005181116,0
2018.03.21,11:00,106.322,106.354,106.252,106.316,5645,106.19885000000001,1.001103119289898,0
2018.03.21,12:00,106.316,106.337,106.242,106.306,4873,106.20331666666667,1.0009668561826144,0
2018.03.21,13:00,106.306,106.357,106.28,106.327,3937,106.20943333333334,1.001106932435066,0
2018.03.21,14:00,106.328,106.378,106.08,106.257,5628,106.21438333333332,1.0004012325386566,0
2018.03.21,15:00,106.258,106.352,106.207,106.207,6404,106.21933333333332,0.999883888055533,0
2018.03.21,16:00,106.207,106.27,106.137,106.24,7684,106.22646666666668,1.0001274007670402,0
2018.03.21,17:00,106.245,106.313,106.2,106.256,6712,106.23381666666666,1.0002088161192866,0
2018.03.21,18:00,106.256,106.336,106.203,106.296,5237,106.24185000000003,1.0005096861547496,0
2018.03.21,19:00,106.297,106.418,106.296,106.307,4399,106.25181666666667,1.0005193636689191,0
2018.03.21,20:00,106.306,106.332,106.123,106.173,4532,106.25901666666667,0.9991905000689353,0
2018.03.21,21:00,106.174,106.639,106.017,106.11,21592,106.26513333333332,0.9985401294999866,0
2018.03.21,22:00,106.106,106.196,105.879,105.921,13994,106.26546666666665,0.9967584326548231,0
2018.03.21,23:00,105.92,106.05,105.884,106.047,4130,106.2678,0.9979222304404533,0
2018.03.22,00:00,106.046,106.084,106.028,106.06,3873,106.26886666666665,0.9980345450815638,0
2018.03.22,01:00,106.061,106.072,105.96,105.963,4836,106.26573333333333,0.9971511669487687,0
2018.03.22,02:00,105.962,105.984,105.886,105.939,3307,106.26151666666667,0.9969648780030274,0
2018.03.22,03:00,105.939,105.969,105.577,105.606,10984,106.25168333333333,0.9939230766696873,0
2018.03.22,04:00,105.608,105.749,105.606,105.681,7517,106.24478333333332,0.9946935433849537,0
2018.03.22,05:00,105.68,105.713,105.624,105.705,5064,106.23916666666666,0.994972036364492,0
2018.03.22,06:00,105.704,105.739,105.671,105.676,3452,106.23653333333331,0.9947237234146699,0
2018.03.22,07:00,105.677,105.775,105.673,105.771,2499,106.23445,0.9956374791793058,0
2018.03.22,08:00,105.77,105.962,105.752,105.899,4630,106.23471666666667,0.9968398591609177,0
2018.03.22,09:00,105.9,105.926,105.839,105.847,3478,106.23298333333334,0.996366633777739,0
2018.03.22,10:00,105.847,105.858,105.664,105.694,8400,106.22590000000001,0.99499274659005,0
2018.03.22,11:00,105.693,105.796,105.63,105.761,7232,106.22038333333336,0.9956751866363374,0
2018.03.22,12:00,105.763,105.765,105.535,105.623,8394,106.21356666666667,0.9944398188931923,0
2018.03.22,13:00,105.623,105.699,105.572,105.613,6735,106.20646666666669,0.9944121418846433,0
2018.03.22,14:00,105.614,105.7,105.564,105.631,5454,106.20006666666669,0.9946415601747894,0
2018.03.22,15:00,105.633,105.664,105.26,105.404,10992,106.18948333333334,0.9926030025886116,0
2018.03.22,16:00,105.404,105.559,105.288,105.437,13279,106.17605,0.9930393907100518,0
2018.03.22,17:00,105.437,105.652,105.38,105.423,13327,106.163,0.9930295865791283,0
2018.03.22,18:00,105.424,105.523,105.323,105.333,12921,106.1476,0.9923257803285237,0
2018.03.22,19:00,105.335,105.776,105.303,105.62,16735,106.13603333333332,0.9951380005722218,0
2018.03.22,20:00,105.621,105.799,105.547,105.761,10996,106.12718333333332,0.9965495802127983,0
2018.03.22,21:00,105.761,105.814,105.598,105.598,9515,106.11636666666666,0.9951151110526149,0
2018.03.22,22:00,105.596,105.66,105.347,105.386,12780,106.09875000000001,0.9932822017224519,0
2018.03.22,23:00,105.388,105.418,105.27,105.273,5103,106.08003333333335,0.9923922220989748,0
2018.03.23,00:00,105.274,105.331,105.263,105.309,4813,106.06295000000001,0.9928914856695951,0
2018.03.23,01:00,105.312,105.328,104.638,104.845,10385,106.03703333333334,0.98875833002998,0
2018.03.23,02:00,104.846,104.989,104.646,104.96,9094,106.01116666666667,0.9900843779035856,0
2018.03.23,03:00,104.961,105.092,104.809,104.842,12351,105.98421666666667,0.9892227663458694,0
2018.03.23,04:00,104.841,104.961,104.81,104.929,10504,105.9595,0.990274586044668,0
2018.03.23,05:00,104.93,104.967,104.732,104.884,8487,105.93328333333332,0.9900948663128697,0
2018.03.23,06:00,104.883,104.896,104.759,104.761,6079,105.90565,0.9891917947720448,0
2018.03.23,07:00,104.76,104.867,104.737,104.814,4780,105.87901666666669,0.9899411923136798,0
2018.03.23,08:00,104.813,104.865,104.744,104.793,5800,105.85243333333334,0.9899914125734159,0
